location,size,total_sqft,bath,price,price_per_sqft,bhk
Electronic City Phase II,2,829.0,2,22.8,2750.301568154403,2
Electronic City Phase II,4,2150.0,4,105.0,4883.720930232558,4
Electronic City Phase II,2,1252.0,2,67.0,5351.437699680511,2
Electronic City Phase II,2,1125.0,2,32.63,2900.444444444445,2
Electronic City Phase II,2,1140.0,2,34.0,2982.4561403508774,2
Electronic City Phase II,3,1252.0,2,65.0,5191.693290734825,3
Electronic City Phase II,2,1135.0,2,46.0,4052.863436123348,2
Electronic City Phase II,3,1305.0,3,65.0,4980.842911877395,3
Electronic City Phase II,2,1165.0,2,33.64,2887.5536480686696,2
Electronic City Phase II,3,1336.0,2,50.35,3768.7125748503,3
Electronic City Phase II,1,575.0,1,16.75,2913.043478260869,1
Electronic City Phase II,3,925.0,2,49.82,5385.945945945946,3
Electronic City Phase II,2,1065.0,2,30.76,2888.262910798122,2
Electronic City Phase II,2,1065.0,2,30.75,2887.323943661972,2
Electronic City Phase II,2,1140.0,2,33.06,2900.0,2
Electronic City Phase II,2,911.0,2,26.5,2908.8913282107574,2
Electronic City Phase II,2,1200.0,2,34.65,2887.5,2
Electronic City Phase II,2,1031.0,2,54.48,5284.190106692531,2
Electronics City Phase 1,3,1475.0,3,78.29,5307.796610169492,3
Electronics City Phase 1,3,1490.0,3,78.8,5288.5906040268455,3
Electronics City Phase 1,2,1113.27,2,53.0,4760.74986301616,2
Electronics City Phase 1,3,1490.0,3,84.0,5637.583892617449,3
Electronics City Phase 1,2,1015.0,2,56.0,5517.241379310345,2
Electronics City Phase 1,3,1515.0,2,80.91,5340.59405940594,3
Electronics City Phase 1,2,995.0,2,46.0,4623.115577889447,2
Electronics City Phase 1,3,1555.0,2,82.0,5273.311897106109,3
Electronics City Phase 1,2,1340.0,2,75.0,5597.014925373134,2
Electronics City Phase 1,3,1124.0,2,55.0,4893.238434163701,3
Electronics City Phase 1,2,1175.0,2,57.0,4851.063829787234,2
Electronics City Phase 1,1,755.0,1,42.41,5617.218543046358,1
Electronics City Phase 1,1,580.0,1,27.0,4655.172413793103,1
Electronics City Phase 1,2,940.0,2,49.0,5212.765957446809,2
Electronics City Phase 1,2,1335.0,2,67.0,5018.7265917603,2
Electronics City Phase 1,2,1113.12,2,55.0,4941.066551674573,2
Electronics City Phase 1,3,1350.0,3,71.0,5259.259259259259,3
Electronics City Phase 1,2,995.0,2,49.8,5005.025125628141,2
Electronics City Phase 1,1,635.0,1,26.0,4094.488188976378,1
Electronics City Phase 1,2,1190.0,2,68.0,5714.285714285715,2
Electronics City Phase 1,3,1450.0,3,72.54,5002.758620689656,3
Electronics City Phase 1,1,360.0,1,16.9,4694.444444444443,1
Electronics City Phase 1,1,638.0,1,32.0,5015.673981191223,1
Electronics City Phase 1,2,1175.0,2,64.98,5530.212765957447,2
Electronics City Phase 1,1,585.0,1,21.0,3589.74358974359,1
Electronics City Phase 1,2,1200.0,2,59.76,4980.0,2
Electronics City Phase 1,2,1145.0,2,54.0,4716.157205240174,2
Electronics City Phase 1,2,1125.0,2,65.0,5777.777777777777,2
Electronics City Phase 1,3,1550.0,2,82.0,5290.322580645161,3
Electronics City Phase 1,2,865.0,2,40.0,4624.277456647399,2
Electronics City Phase 1,3,1800.0,3,93.0,5166.666666666667,3
Electronics City Phase 1,2,1314.0,2,60.0,4566.2100456621,2
Electronics City Phase 1,2,1170.0,2,62.0,5299.145299145299,2
Electronics City Phase 1,3,1450.0,3,79.0,5448.275862068966,3
Electronics City Phase 1,2,940.0,2,48.0,5106.382978723404,2
Electronics City Phase 1,2,940.0,2,44.0,4680.851063829788,2
Electronics City Phase 1,2,1300.0,2,67.0,5153.846153846154,2
Electronics City Phase 1,2,1028.0,2,51.0,4961.089494163424,2
Electronics City Phase 1,2,1205.0,2,60.0,4979.253112033195,2
Electronics City Phase 1,2,1305.0,2,67.0,5134.099616858238,2
Electronics City Phase 1,1,755.0,1,30.12,3989.4039735099336,1
Electronics City Phase 1,2,1175.0,2,60.0,5106.382978723404,2
Frazer Town,3,1700.0,3,180.0,10588.235294117649,3
Frazer Town,3,1305.0,3,95.45,7314.176245210728,3
Frazer Town,3,1870.0,3,185.0,9893.048128342249,3
Frazer Town,3,1750.0,3,150.0,8571.42857142857,3
Frazer Town,3,2000.0,3,200.0,10000.0,3
Frazer Town,3,3500.0,4,330.0,9428.57142857143,3
Frazer Town,3,2350.0,4,285.0,12127.659574468084,3
Frazer Town,2,1550.0,2,140.0,9032.258064516129,2
Frazer Town,3,1900.0,4,145.0,7631.578947368421,3
Frazer Town,3,2560.0,3,265.0,10351.5625,3
Frazer Town,3,2400.0,3,260.0,10833.333333333334,3
Frazer Town,3,2560.0,3,288.0,11250.0,3
Frazer Town,4,3436.0,5,341.0,9924.330616996507,4
Frazer Town,2,1315.0,2,140.0,10646.38783269962,2
Frazer Town,3,1706.0,3,154.0,9026.963657678782,3
Frazer Town,3,2079.0,3,220.0,10582.010582010582,3
Frazer Town,4,3435.0,2,341.0,9927.21979621543,4
Frazer Town,4,3436.0,5,345.0,10040.745052386495,4
Frazer Town,3,3100.0,3,400.0,12903.225806451614,3
Frazer Town,3,5400.0,3,400.0,7407.407407407408,3
Frazer Town,2,1180.0,2,105.0,8898.305084745763,2
Frazer Town,4,2900.0,4,325.0,11206.896551724138,4
Frazer Town,3,1870.0,3,180.0,9625.66844919786,3
Frazer Town,1,896.0,1,100.0,11160.714285714286,1
Frazer Town,2,1420.0,2,120.0,8450.704225352112,2
GM Palaya,3,1820.0,2,86.0,4725.274725274725,3
GM Palaya,2,1225.0,2,47.0,3836.734693877551,2
GM Palaya,2,1140.0,2,48.95,4293.859649122807,2
GM Palaya,3,1315.0,2,65.0,4942.9657794676805,3
GM Palaya,3,1315.0,3,65.0,4942.9657794676805,3
GM Palaya,3,1315.0,3,64.0,4866.920152091255,3
GM Palaya,3,1735.0,3,70.0,4034.5821325648417,3
GM Palaya,3,1643.0,2,70.0,4260.49908703591,3
Garudachar Palya,3,1325.0,2,60.8,4588.679245283019,3
Garudachar Palya,2,1060.0,2,48.7,4594.33962264151,2
Garudachar Palya,2,1150.0,2,52.75,4586.95652173913,2
Garudachar Palya,3,1295.0,2,59.5,4594.594594594595,3
Garudachar Palya,3,1320.0,2,60.6,4590.909090909091,3
Garudachar Palya,3,1295.0,2,59.5,4594.594594594595,3
Garudachar Palya,2,1150.0,2,52.8,4591.304347826087,2
Garudachar Palya,2,1150.0,2,52.8,4591.304347826087,2
Garudachar Palya,2,1060.0,2,48.5,4575.471698113208,2
Garudachar Palya,2,1150.0,2,52.5,4565.217391304348,2
Garudachar Palya,3,1325.0,2,60.8,4588.679245283019,3
Garudachar Palya,2,1060.0,2,48.66,4590.566037735849,2
Garudachar Palya,2,1150.0,2,52.0,4521.739130434783,2
Garudachar Palya,2,1154.0,2,51.8,4488.734835355286,2
Giri Nagar,4,2400.0,4,400.0,16666.666666666668,4
Giri Nagar,3,1800.0,3,252.0,14000.0,3
Giri Nagar,3,1350.0,3,240.0,17777.777777777777,3
Giri Nagar,4,2400.0,4,400.0,16666.666666666668,4
Giri Nagar,6,3000.0,4,375.0,12500.0,6
Giri Nagar,6,2400.0,6,400.0,16666.666666666668,6
Giri Nagar,4,4000.0,3,750.0,18750.0,4
Gollarapalya Hosahalli,2,861.0,2,34.5,4006.968641114983,2
Gollarapalya Hosahalli,3,1408.0,3,62.0,4403.409090909091,3
Gollarapalya Hosahalli,2,861.0,2,34.5,4006.968641114983,2
Gollarapalya Hosahalli,3,1318.0,3,54.0,4097.11684370258,3
Gollarapalya Hosahalli,2,861.0,2,36.5,4239.256678281068,2
Gollarapalya Hosahalli,3,1320.0,3,60.0,4545.454545454545,3
Gollarapalya Hosahalli,3,1345.0,3,60.0,4460.966542750929,3
Gollarapalya Hosahalli,4,1905.0,3,86.0,4514.435695538058,4
Gollarapalya Hosahalli,3,1318.0,3,56.0,4248.86191198786,3
Gollarapalya Hosahalli,2,1129.0,2,50.0,4428.697962798937,2
Gottigere,2,1100.0,2,40.0,3636.363636363637,2
Gottigere,2,967.0,2,45.0,4653.567735263702,2
Gottigere,3,1618.0,3,82.5,5098.887515451174,3
Gottigere,2,1222.0,2,63.0,5155.482815057283,2
Gottigere,3,1300.0,3,65.0,5000.0,3
Gottigere,2,950.0,2,38.0,4000.0,2
Gottigere,2,1153.0,2,48.5,4206.418039895923,2
Gottigere,1,812.0,1,26.0,3201.9704433497536,1
Gottigere,3,1460.0,2,65.0,4452.054794520548,3
Gottigere,3,1500.0,3,70.0,4666.666666666667,3
Gottigere,3,1621.0,3,72.0,4441.702652683529,3
Gottigere,1,812.0,1,26.0,3201.9704433497536,1
Gottigere,2,990.0,2,40.0,4040.40404040404,2
Gottigere,2,1235.0,2,63.0,5101.214574898785,2
Gottigere,3,1385.0,3,64.0,4620.938628158845,3
Gottigere,2,1000.0,2,35.0,3500.0,2
Gottigere,2,1010.0,2,35.0,3465.3465346534654,2
Gottigere,3,1435.0,2,62.0,4320.557491289199,3
Gottigere,2,945.0,2,45.0,4761.9047619047615,2
Gottigere,4,2500.0,3,120.0,4800.0,4
Gottigere,3,1230.0,2,52.0,4227.642276422765,3
Gottigere,2,1120.0,2,50.0,4464.285714285715,2
Gottigere,3,1500.0,3,63.0,4200.0,3
Gottigere,2,1200.0,2,40.0,3333.333333333333,2
Gottigere,2,1280.0,2,61.0,4765.625,2
Gottigere,2,1205.0,2,56.58,4695.435684647303,2
Gottigere,2,1170.0,2,40.0,3418.803418803419,2
Gottigere,4,3000.0,3,132.0,4400.0,4
Gottigere,3,1613.0,3,72.0,4463.732176069436,3
Gottigere,2,1110.0,2,36.25,3265.765765765766,2
Gottigere,2,1245.0,2,59.0,4738.955823293173,2
Gottigere,2,1200.0,2,50.0,4166.666666666667,2
Green Glen Layout,3,1670.0,3,120.0,7185.62874251497,3
Green Glen Layout,4,3250.0,4,230.0,7076.923076923077,4
Green Glen Layout,3,1776.42,3,105.0,5910.764346269463,3
Green Glen Layout,4,3250.0,4,230.0,7076.923076923077,4
Green Glen Layout,2,940.0,2,56.8,6042.553191489362,2
Green Glen Layout,2,1075.0,2,60.0,5581.395348837209,2
Green Glen Layout,3,1715.0,3,115.0,6705.539358600583,3
Green Glen Layout,3,1751.0,2,115.0,6567.675613934895,3
Green Glen Layout,3,1750.0,3,130.0,7428.571428571428,3
Green Glen Layout,3,1530.0,3,105.0,6862.745098039216,3
Green Glen Layout,3,1752.0,3,105.0,5993.1506849315065,3
Green Glen Layout,3,1680.0,4,95.0,5654.761904761905,3
Green Glen Layout,3,1728.0,3,125.0,7233.796296296296,3
Green Glen Layout,3,1645.0,3,110.0,6686.930091185411,3
Green Glen Layout,3,1517.0,3,100.0,6591.957811470006,3
Green Glen Layout,4,3150.0,4,218.0,6920.6349206349205,4
Green Glen Layout,3,1750.0,3,120.0,6857.142857142857,3
Green Glen Layout,3,1751.0,3,115.0,6567.675613934895,3
Green Glen Layout,3,1750.0,3,105.0,6000.0,3
Green Glen Layout,3,1885.0,3,135.0,7161.803713527852,3
Green Glen Layout,3,1715.0,3,120.0,6997.084548104956,3
Green Glen Layout,3,1623.29,2,105.0,6468.345150897252,3
Green Glen Layout,3,1715.0,3,115.0,6705.539358600583,3
Green Glen Layout,3,1715.0,3,105.0,6122.448979591837,3
Green Glen Layout,3,1600.0,3,105.0,6562.5,3
Green Glen Layout,3,1717.0,3,125.0,7280.139778683751,3
Green Glen Layout,2,1250.0,2,75.0,6000.0,2
Green Glen Layout,3,1715.0,3,112.0,6530.61224489796,3
Gubbalala,3,1470.0,2,82.0,5578.231292517007,3
Gubbalala,3,1745.0,3,104.0,5959.885386819485,3
Gubbalala,3,1745.0,3,115.0,6590.25787965616,3
Gubbalala,3,1745.0,3,110.0,6303.7249283667625,3
Gubbalala,3,1650.0,3,71.0,4303.030303030303,3
Gubbalala,5,2570.0,4,141.0,5486.381322957199,5
Gubbalala,2,1205.0,2,70.0,5809.128630705394,2
Gubbalala,3,1435.0,2,80.0,5574.912891986062,3
Gubbalala,2,1475.0,2,80.0,5423.728813559322,2
Gubbalala,2,1100.0,2,49.5,4500.0,2
Gubbalala,2,1060.0,2,46.0,4339.622641509434,2
Gubbalala,3,2000.0,3,125.0,6250.0,3
Gunjur,2,1140.0,2,43.0,3771.929824561404,2
Gunjur,3,1356.0,2,66.0,4867.256637168141,3
Gunjur,3,1600.0,3,75.0,4687.5,3
Gunjur,4,2000.0,3,95.0,4750.0,4
Gunjur,2,1140.0,2,49.11,4307.894736842105,2
Gunjur,2,1195.0,2,44.0,3682.0083682008367,2
Gunjur,2,1190.0,2,40.0,3361.344537815126,2
Gunjur,2,1457.0,2,60.0,4118.050789293068,2
Gunjur,2,1080.0,2,41.0,3796.296296296296,2
Gunjur,2,1175.0,2,43.48,3700.425531914894,2
Gunjur,3,1362.0,3,62.63,4598.384728340676,3
Gunjur,2,1071.0,2,51.0,4761.9047619047615,2
Gunjur,2,1063.0,2,40.0,3762.935089369708,2
Gunjur,2,1235.0,2,52.76,4272.064777327935,2
Gunjur,3,1362.0,3,62.63,4598.384728340676,3
Gunjur,3,1362.0,3,62.63,4598.384728340676,3
Gunjur,3,1588.0,2,90.0,5667.506297229219,3
Gunjur,2,1235.0,2,44.5,3603.238866396761,2
Gunjur,2,1457.0,2,60.0,4118.050789293068,2
HAL 2nd Stage,3,1490.0,2,300.0,20134.228187919463,3
HAL 2nd Stage,2,600.0,3,145.0,24166.666666666668,2
HAL 2nd Stage,3,2700.0,3,500.0,18518.51851851852,3
HAL 2nd Stage,5,2040.0,4,500.0,24509.803921568626,5
HBR Layout,3,2800.0,2,200.0,7142.857142857143,3
HBR Layout,3,1722.0,3,95.0,5516.8408826945415,3
HBR Layout,4,1200.0,4,120.0,10000.0,4
HBR Layout,2,1200.0,2,60.0,5000.0,2
HBR Layout,2,1004.0,2,49.0,4880.478087649402,2
HBR Layout,3,1783.0,3,125.0,7010.656197420079,3
HBR Layout,3,1656.0,3,90.0,5434.782608695652,3
HBR Layout,2,1089.0,2,60.0,5509.641873278237,2
HBR Layout,3,1700.0,3,110.0,6470.588235294118,3
HBR Layout,2,1198.0,2,65.0,5425.709515859767,2
HBR Layout,4,1200.0,4,115.0,9583.333333333334,4
HBR Layout,2,1200.0,2,120.0,10000.0,2
HBR Layout,3,1832.0,3,160.0,8733.624454148472,3
HRBR Layout,2,1374.0,2,95.0,6914.119359534207,2
HRBR Layout,2,1440.0,2,98.0,6805.555555555556,2
HRBR Layout,3,2800.0,3,250.0,8928.57142857143,3
HRBR Layout,2,1210.0,2,75.0,6198.347107438017,2
HRBR Layout,2,1265.0,2,78.0,6166.00790513834,2
HRBR Layout,2,1170.0,2,75.0,6410.25641025641,2
HRBR Layout,4,1900.0,3,90.0,4736.8421052631575,4
HRBR Layout,3,1625.0,3,120.0,7384.615384615385,3
HRBR Layout,2,1301.0,2,120.0,9223.674096848576,2
HRBR Layout,2,1145.0,2,68.5,5982.532751091703,2
HRBR Layout,2,1300.0,2,90.0,6923.076923076923,2
HSR Layout,2,1372.0,2,68.0,4956.268221574344,2
HSR Layout,3,1475.0,3,75.0,5084.745762711865,3
HSR Layout,2,1467.0,2,55.0,3749.147920927062,2
HSR Layout,2,1140.0,2,46.0,4035.0877192982457,2
HSR Layout,2,1372.0,2,61.0,4446.064139941691,2
HSR Layout,3,1750.0,3,95.0,5428.571428571428,3
HSR Layout,2,1027.0,2,44.0,4284.323271665044,2
HSR Layout,3,1650.0,3,110.0,6666.666666666667,3
HSR Layout,2,1140.0,2,46.0,4035.0877192982457,2
HSR Layout,2,1372.0,2,61.0,4446.064139941691,2
HSR Layout,2,1140.0,2,46.0,4035.0877192982457,2
HSR Layout,2,1185.0,2,60.0,5063.291139240507,2
HSR Layout,2,1127.0,2,68.0,6033.717834960071,2
HSR Layout,3,1600.0,2,115.0,7187.5,3
HSR Layout,2,1145.0,2,48.0,4192.139737991266,2
HSR Layout,2,1009.0,2,56.0,5550.049554013875,2
HSR Layout,2,1300.0,2,98.0,7538.461538461538,2
HSR Layout,2,1140.0,2,46.0,4035.0877192982457,2
HSR Layout,2,1126.0,2,69.0,6127.886323268206,2
HSR Layout,2,1140.0,2,46.0,4035.0877192982457,2
HSR Layout,2,1145.0,2,46.0,4017.467248908297,2
HSR Layout,2,1142.0,2,65.0,5691.768826619965,2
HSR Layout,2,1145.0,2,46.0,4017.467248908297,2
HSR Layout,3,1844.0,3,95.0,5151.843817787419,3
HSR Layout,2,1203.0,2,72.0,5985.037406483791,2
HSR Layout,2,1140.0,2,46.0,4035.0877192982457,2
HSR Layout,5,4200.0,5,245.0,5833.333333333333,5
HSR Layout,2,1140.0,2,46.0,4035.0877192982457,2
HSR Layout,2,1145.0,2,46.0,4017.467248908297,2
HSR Layout,2,1009.0,2,56.0,5550.049554013875,2
HSR Layout,2,1145.0,2,46.0,4017.467248908297,2
HSR Layout,2,1100.0,2,44.0,4000.0,2
HSR Layout,2,1203.0,2,60.0,4987.5311720698255,2
HSR Layout,2,1120.0,2,70.0,6250.0,2
HSR Layout,2,1140.0,2,46.0,4035.0877192982457,2
HSR Layout,2,1289.0,2,70.0,5430.566330488751,2
HSR Layout,3,1844.0,3,89.0,4826.46420824295,3
HSR Layout,2,1203.0,2,60.0,4987.5311720698255,2
HSR Layout,2,1140.0,2,46.0,4035.0877192982457,2
Haralur Road,2,1240.0,2,70.0,5645.1612903225805,2
Haralur Road,2,1027.0,2,44.0,4284.323271665044,2
Haralur Road,4,2650.0,4,198.0,7471.698113207547,4
Haralur Road,2,1194.0,2,47.0,3936.348408710218,2
Haralur Road,2,1202.0,2,53.0,4409.317803660566,2
Haralur Road,2,1056.0,2,61.0,5776.515151515152,2
Haralur Road,3,1810.0,3,100.0,5524.861878453039,3
Haralur Road,2,1194.0,2,46.0,3852.596314907873,2
Haralur Road,2,1225.0,2,67.38,5500.408163265306,2
Haralur Road,2,1243.0,2,46.0,3700.724054706356,2
Haralur Road,2,1027.0,2,44.0,4284.323271665044,2
Haralur Road,3,1920.0,3,115.0,5989.583333333333,3
Haralur Road,3,1875.0,3,110.0,5866.666666666667,3
Haralur Road,2,1194.0,2,47.0,3936.348408710218,2
Haralur Road,2,1140.0,2,43.0,3771.929824561404,2
Haralur Road,2,1027.0,2,44.0,4284.323271665044,2
Haralur Road,2,1194.0,2,46.0,3852.596314907873,2
Haralur Road,3,2017.0,3,125.0,6197.322756569162,3
Haralur Road,2,1140.0,2,43.0,3771.929824561404,2
Haralur Road,3,1875.0,3,110.0,5866.666666666667,3
Haralur Road,2,1092.0,2,44.0,4029.304029304029,2
Haralur Road,3,2475.0,4,130.0,5252.525252525253,3
Haralur Road,2,1300.0,2,73.0,5615.384615384615,2
Haralur Road,2,1194.0,2,47.0,3936.348408710218,2
Haralur Road,2,1243.0,2,46.0,3700.724054706356,2
Haralur Road,3,1850.0,3,110.0,5945.945945945946,3
Haralur Road,2,1225.0,2,67.38,5500.408163265306,2
Haralur Road,2,1243.0,2,46.0,3700.724054706356,2
Haralur Road,4,3400.0,5,240.0,7058.823529411765,4
Haralur Road,2,1464.0,2,56.0,3825.136612021858,2
Haralur Road,2,1230.0,2,78.0,6341.463414634146,2
Haralur Road,2,1000.0,2,44.0,4400.0,2
Haralur Road,2,1300.0,2,79.0,6076.923076923077,2
Haralur Road,3,1444.0,2,80.0,5540.16620498615,3
Haralur Road,2,1088.0,2,68.0,6250.0,2
Haralur Road,2,1027.0,2,44.0,4284.323271665044,2
Haralur Road,2,1225.0,2,70.0,5714.285714285715,2
Haralur Road,2,1194.0,2,46.0,3852.596314907873,2
Haralur Road,3,1830.0,3,101.0,5519.12568306011,3
Haralur Road,3,1810.0,3,126.0,6961.325966850829,3
Haralur Road,2,1464.0,2,56.0,3825.136612021858,2
Haralur Road,3,1520.0,2,96.0,6315.789473684211,3
Haralur Road,2,1300.0,2,75.0,5769.2307692307695,2
Haralur Road,3,2017.0,2,125.0,6197.322756569162,3
Haralur Road,2,1243.0,2,46.0,3700.724054706356,2
Haralur Road,2,1027.0,2,44.0,4284.323271665044,2
Haralur Road,4,2805.0,5,160.0,5704.0998217468805,4
Haralur Road,2,1243.0,2,46.0,3700.724054706356,2
Haralur Road,2,1027.0,2,44.0,4284.323271665044,2
Haralur Road,3,2017.0,3,105.0,5205.751115518096,3
Haralur Road,2,1243.0,2,46.0,3700.724054706356,2
Haralur Road,2,1243.0,2,46.0,3700.724054706356,2
Haralur Road,3,1520.0,2,90.0,5921.052631578948,3
Haralur Road,2,1300.0,2,60.0,4615.384615384615,2
Haralur Road,3,1985.0,3,130.0,6549.11838790932,3
Haralur Road,3,1255.0,2,90.0,7171.314741035857,3
Haralur Road,2,1056.0,2,60.0,5681.818181818182,2
Haralur Road,2,1140.0,2,42.0,3684.2105263157896,2
Haralur Road,2,1245.0,2,62.0,4979.919678714859,2
Haralur Road,2,1140.0,2,58.0,5087.719298245615,2
Haralur Road,2,1140.0,2,42.0,3684.2105263157896,2
Haralur Road,2,1027.0,2,43.0,4186.952288218111,2
Haralur Road,2,1194.0,2,47.0,3936.348408710218,2
Haralur Road,2,1194.0,2,47.0,3936.348408710218,2
Haralur Road,3,1560.0,3,90.0,5769.2307692307695,3
Haralur Road,3,1520.0,2,85.0,5592.105263157895,3
Haralur Road,2,1243.0,2,45.0,3620.2735317779566,2
Haralur Road,2,1027.0,2,44.0,4284.323271665044,2
Haralur Road,2,1194.0,2,46.0,3852.596314907873,2
Haralur Road,3,1650.0,3,100.0,6060.606060606061,3
Haralur Road,3,1580.0,3,73.0,4620.2531645569625,3
Haralur Road,2,1243.0,2,46.0,3700.724054706356,2
Haralur Road,2,1194.0,2,47.0,3936.348408710218,2
Haralur Road,3,1520.0,2,96.0,6315.789473684211,3
Haralur Road,3,1510.0,3,83.05,5500.0,3
Haralur Road,2,1056.0,2,65.0,6155.30303030303,2
Haralur Road,3,1810.0,3,100.0,5524.861878453039,3
Haralur Road,2,1243.0,2,46.0,3700.724054706356,2
Haralur Road,1,575.0,1,38.0,6608.695652173913,1
Haralur Road,2,1194.0,2,46.0,3852.596314907873,2
Haralur Road,2,1243.0,2,46.0,3700.724054706356,2
Haralur Road,2,1194.0,2,46.0,3852.596314907873,2
Haralur Road,2,1140.0,2,43.0,3771.929824561404,2
Haralur Road,3,1850.0,3,120.0,6486.486486486487,3
Haralur Road,2,1194.0,2,47.0,3936.348408710218,2
Haralur Road,2,1194.0,2,47.0,3936.348408710218,2
Haralur Road,2,1243.0,2,46.0,3700.724054706356,2
Haralur Road,3,1710.0,3,85.0,4970.7602339181285,3
Haralur Road,3,1730.0,3,95.0,5491.329479768786,3
Haralur Road,2,1243.0,2,46.0,3700.724054706356,2
Haralur Road,2,1243.0,2,46.0,3700.724054706356,2
Haralur Road,2,1243.0,2,46.0,3700.724054706356,2
Haralur Road,3,1817.0,3,110.0,6053.935057787562,3
Haralur Road,2,1225.0,2,77.0,6285.714285714285,2
Haralur Road,2,1285.0,2,78.0,6070.038910505837,2
Haralur Road,2,1225.0,2,67.48,5508.571428571428,2
Haralur Road,2,1225.0,2,69.84,5701.224489795918,2
Haralur Road,2,1200.0,2,46.0,3833.3333333333335,2
Haralur Road,2,1315.0,2,85.0,6463.878326996198,2
Haralur Road,3,1976.0,3,92.0,4655.87044534413,3
Haralur Road,2,1300.0,2,75.0,5769.2307692307695,2
Haralur Road,2,1309.0,2,82.0,6264.323911382735,2
Haralur Road,2,1027.0,1,44.0,4284.323271665044,2
Haralur Road,2,1243.0,2,46.0,3700.724054706356,2
Haralur Road,2,1243.0,2,46.0,3700.724054706356,2
Haralur Road,2,1140.0,2,43.0,3771.929824561404,2
Haralur Road,2,1300.0,2,75.0,5769.2307692307695,2
Haralur Road,2,1243.0,2,46.0,3700.724054706356,2
Haralur Road,3,1890.0,3,84.0,4444.444444444444,3
Haralur Road,2,1230.0,2,67.65,5500.000000000001,2
Haralur Road,2,1194.0,2,46.0,3852.596314907873,2
Haralur Road,2,1092.0,2,44.0,4029.304029304029,2
Haralur Road,3,1255.0,3,90.0,7171.314741035857,3
Haralur Road,3,1735.0,3,97.0,5590.778097982709,3
Haralur Road,3,1810.0,3,97.83,5404.972375690608,3
Haralur Road,2,1200.0,2,46.0,3833.3333333333335,2
Haralur Road,2,1243.0,2,46.0,3700.724054706356,2
Haralur Road,3,1810.0,3,112.0,6187.845303867403,3
Harlur,2,1508.0,2,77.0,5106.100795755968,2
Harlur,3,1752.12,3,135.0,7704.951715635916,3
Harlur,3,1709.0,3,150.0,8777.062609713283,3
Harlur,2,1174.0,2,69.0,5877.342419080068,2
Harlur,2,1033.0,2,49.0,4743.465634075508,2
Harlur,2,1197.0,2,84.0,7017.543859649123,2
Harlur,3,1757.0,3,132.0,7512.805919180421,3
Harlur,2,1174.0,2,76.0,6473.594548551959,2
Harlur,3,1754.0,3,125.0,7126.567844925884,3
Harlur,2,1290.0,2,85.0,6589.147286821705,2
Harlur,3,1752.12,3,116.0,6620.551103805676,3
Harlur,3,1754.0,3,135.0,7696.693272519954,3
Harlur,3,1754.0,3,124.0,7069.555302166476,3
Harlur,2,1152.0,2,69.0,5989.583333333333,2
